Track,Artist,Track Score,Spotify Streams,Release Date,Album Name
Love Scars,Trippie Redd,-0.2689043741765172,-0.08249958370218746,-1.0115531124283343,A Love Letter To You
Die Hard,Kendrick Lamar,-0.2689043741765172,-0.23969316018875098,0.35980193999139837,Mr. Morale & The Big Steppers
Akher Yawm,Ghaliaa,-0.2689043741765172,-0.8301505477754089,0.6986957091099186,Akher Yawm - Single
Ascend,Dezko,-0.2715001448826354,-0.689251754575481,0.6543614909768971,Ascend - Single
SI SABE FERXXO,Blessd,-0.2715001448826354,-0.6006244983242831,0.8264383715270992,SI SABE FERXXO
Wind Up Missin' You,Tucker Wetmore,-0.2715001448826354,-0.7223294300971562,0.8752811542160212,Wind Up Missin' You - Single
No Limit,G-Eazy,-0.2715001448826354,0.3962286718801441,-0.9243875310142582,No Limit
ten,Fred again..,-0.2715001448826354,-0.6809122685925826,0.7490413466508075,ten
"Dance For Me (1, 2, 3) - Stutter Techno",Sonny Wern,-0.2715001448826354,-0.6687856355677517,0.7437813546689235,"Dance For Me (1, 2, 3) [Stutter Techno]"
Paro,Nej,-0.2715001448826354,-0.607991718980267,0.09154234891531915,Paro
HOPE,NF,-0.2715001448826354,-0.5247402921175811,0.5694501918407712,HOPE
On My Way,Alan Walker,-0.2715001448826354,0.4136107722250464,-0.5035881724635457,On My Way
You Need To Calm Down,Taylor Swift,-0.2715001448826354,0.9058806121297378,-0.43971684125495536,You Need To Calm Down
Dancinï¿½ï¿½ï¿½ In The C,Tyler Hubbard,-0.2740959155887538,-0.5661016161427723,0.43344182773777307,Dancin' In The Country
Starting Over,Chris Stapleton,-0.2740959155887538,-0.23552176688792673,-0.1090887738222527,Starting Over
295,Sidhu Moose Wala,-0.2740959155887538,-0.33338631085541615,0.08703378435941866,Moosetape
Gangsta's Paradise (feat. L.V.),Coolio,-0.2740959155887538,2.2647639070388146,0.7017014188138523,...And You Don't Stop - A Celebration of 50 Years of Hip Hop
Gulabi Sharara,Inder Arya,-0.2740959155887538,-0.7986824504702837,0.690430007424101,Gulabi Sharara
Otro Atardecer,Bad Bunny,-0.2740959155887538,-0.03890959348424617,0.35454194800951444,Un Verano Sin Ti
ýýlle de Sen,Muti,-0.2740959155887538,-0.738797593382227,0.7753413065602269,ýýlle de Sen - Single
Soweto,Victony,-0.2740959155887538,-0.5832890357037442,0.35454194800951444,Outlaw
Enjoy,Jux,-0.2740959155887538,-0.8172301540181207,0.6806614508863167,Enjoy
Poland,Lil Yachty,-0.2740959155887538,-0.5657104956070128,0.4680074893330101,Poland - Single
BBY BOO,iZaak,-0.2740959155887538,-0.8195179750256992,0.8008898390436631,BBY BOO
Brillarosa,Fuerza Regida,-0.2740959155887538,-0.7012702045735955,0.8384612103428338,Dolido Pero No Arrepentido - EP
Bertaraf,Canbay & Wolker,-0.2740959155887538,-0.6987518250377,0.7385213626870396,Sir
U My Everything (feat. Drake),Sexyy Red,-0.2740959155887538,-0.8055889199795347,0.9173610900710925,In Sexyy We Trust
Devil Eyes,Hippie Sabotage,-0.2740959155887538,0.5979150070341576,-1.360215438084639,Providence
m y . l i f e (with 21 Savage & Morray),J. Cole,-0.27669168629487206,-0.02090352388791875,0.08628235693343524,The Off-Season
I'm Yours,Jason Mraz,-0.27669168629487206,2.657418234944898,-3.5821863367175975,DDB Hitzone Best Of 2008
"Going, Going, Gone",Luke Combs,-0.27669168629487206,-0.4731819730026837,0.3913618918827018,Growin' Up
HISS,Megan Thee Stallion,-0.27669168629487206,-0.680619847144689,0.827941226379066,HISS
Baarish Ki Jaaye,B Praak,-0.27669168629487206,-0.7324199936984022,0.050213840486231315,Baarish Ki Jaaye
Company,Emiway Bantai,-0.27669168629487206,-0.7568731078484616,0.5506645061911858,Company
get him back!,Olivia Rodrigo,-0.27669168629487206,-0.2975994179965791,0.7227413867413879,GUTS
LA PEOPLE,Peso Pluma,-0.27669168629487206,-0.34561991587521057,0.6641300475146815,LA PEOPLE
BRAZILIAN DANï¿½ï¿½A P,6YNTHMANE,-0.27669168629487206,-0.48566160878162656,0.6333215230493615,BRAZILIAN DANï¿½ï¿½A P
REACT,Switch Disco,-0.27669168629487206,-0.5748489022091933,0.543901659357335,REACT
Ocean,KAROL G,-0.2792874570009904,-0.2512626573126703,-0.4712767931462588,OCEAN
Wrecked,Imagine Dragons,-0.2792874570009904,-0.2559509810031722,0.12310230080662259,Wrecked
Think U The Shit (Fart),Ice Spice,-0.2792874570009904,-0.678649056418892,0.827941226379066,Think U The Shit (Fart)
Brown Munde,AP Dhillon,-0.2792874570009904,-0.3339057988995782,-0.09255737045061757,Brown Munde
"Kallo(Feat.Ajay Hooda,Pooja Hooda)",Komal Choudhary,-0.2792874570009904,-0.8022219749521287,0.7580584757626084,"Kallo(Feat.Ajay Hooda,Pooja Hooda)"
pov,Ariana Grande,-0.2792874570009904,0.17461618185772385,-0.06099741855931413,Positions
Dancing On My Own,Calum Scott,-0.2792874570009904,1.458042558596308,-1.3339154781752194,Dancing On My Own
Stay With Me,Sam Smith,-0.2792874570009904,3.0444325353696167,-2.5159108192471313,Full Circle: The Live Anthology
Back Then Right Now,Tyler Hubbard,-0.2792874570009904,-0.7809853239897065,0.7227413867413879,Back Then Right Now
Boucan (feat. Franglish),KeBlack,-0.2792874570009904,-0.790731817124724,0.8955696947175734,Boucan (feat. Franglish)
Fulanito,Becky G,-0.2792874570009904,-0.3589802893557758,0.10131090545310355,Fulanito
Only Love Can Hurt Like This (feat. Teddy Swims) - Remix,Paloma Faith,-0.2792874570009904,-0.8118565869557974,0.4597417876471926,Only Love Can Hurt Like This (feat. Teddy Swims) - Single
Business (feat. Naza),DYSTINCT,-0.2818832277071087,-0.6921035040347696,0.6483500715690298,Business (feat. Naza)
MANIAC,Stray Kids,-0.2818832277071087,-0.28541485419054735,0.3177220041363271,ODDINARY
A Real Playa,Parsa Nani,-0.2818832277071087,-0.8309499197454823,0.9173610900710925,A Real Playa - Single
Mona Lisa - Spider-Man: Across the Spider-Verse (Deluxe Edition),Dominic Fike,-0.2818832277071087,-0.5548098743521432,0.6491014989950132,Mona Lisa - Spider-Man: Across the Spider-Verse (Deluxe Edition) - Single
ADIï¿½,Maria Becerra,-0.2818832277071087,-0.5113532852255042,0.5168502720219321,LA NENA DE ARGENTINA
Something About You,Eyedress,-0.2818832277071087,-0.01648637472472437,0.10131090545310355,Something About You
Patadas de Ahogado,LATIN MAFIA,-0.2818832277071087,-0.5941547729289325,0.7648213225964592,Patadas de Ahogado
After LIKE,IVE,-0.284478998413227,-0.1526498498869393,0.4356961100157233,After LIKE - Single
So Far,florias,-0.284478998413227,-0.8309623662543419,0.5859815952124063,So Far
idontwannabeyouanymore,Billie Eilish,-0.284478998413227,1.1957983948946738,-0.9604560474614621,dont smile at me
Debo Entender,Santa Fe Klan,-0.284478998413227,-0.2071578578680296,-0.3037084771519572,Debo Entender
Vem Desestressar,MC PH,-0.284478998413227,-0.7650933220629792,0.8797897187719217,Vem Desestressar
Darkside,Alan Walker,-0.284478998413227,0.2769061088898813,-0.6816764724216151,Darkside
Call Me Every Day (feat. WizKid),Chris Brown,-0.284478998413227,-0.5987012275929148,0.3861018999008179,Call Me Every Day (feat. WizKid)
World's Smallest Violin,AJR,-0.284478998413227,-0.19346758224978108,-0.013657490722358974,OK ORCHESTRA
Thot Shit,Megan Thee Stallion,-0.284478998413227,-0.23777582388445434,0.10732232486097086,Thot Shit
Money Trees,Kendrick Lamar,-0.284478998413227,1.9109593050283604,-2.484350867355828,"good kid, m.A.A.d city (Deluxe)"
Si La Calle Llama - Remix,Eladio Carrion,-0.284478998413227,-0.4772928760104121,0.5912415871942902,3MEN2 KBRN
Waffle House,Jonas Brothers,-0.284478998413227,-0.5726053693014882,0.6070215631399419,Waffle House
Tacata,Tiagz,-0.284478998413227,-0.7572137848254069,0.7017014188138523,Tacata
Got Me Started,Troye Sivan,-0.2870747691193453,-0.5984899545595226,0.7317585158531889,Got Me Started
Low,SZA,-0.2870747691193453,0.01020509572951949,0.5176016994479156,SOS
Night Changes,One Direction,-0.2870747691193453,2.044571385180127,-1.6946006426472586,FOUR (Deluxe)
De Los Besos Que Te Di,Christian Nodal,-0.2870747691193453,0.13204429971929624,-0.48480248681396026,De Los Besos Que Te Di
BRODYAGA FUNK,Eternxlkz,-0.2870747691193453,-0.6948021954256983,0.7753413065602269,BRODYAGA FUNK - EP
Private Jet,D. Savage,-0.2870747691193453,-0.8242790999271784,0.5702016192667546,Mafia Musik
DNA.,Kendrick Lamar,-0.2870747691193453,1.318250878737504,-1.0340959352078367,DAMN.
"Or Nah (feat. The Weeknd, Wiz Khalifa and DJ Mustard) - Remix",Ty Dolla $ign,-0.2896705398254636,0.932281193499886,-1.8148290308046051,"Or Nah (feat. The Weeknd, Wiz Khalifa and DJ Mustard) [Remix Version]"
Baklava,Gya,-0.2896705398254636,-0.820518069936593,0.8880554204577392,Baklava - Single
bye,Ariana Grande,-0.2896705398254636,-0.5943316968669146,0.8595011782703694,eternal sunshine
BIZCOCHITO,ROSALï¿½,-0.2896705398254636,-0.416944758413815,0.3072020201725593,Find Your Line: Official Music from GRAN TURISMO 7
Veggie Dance,Gracie's Corner,-0.2896705398254636,-0.8267488580241212,0.880541146197905,Veggie Dance
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,-0.2896705398254636,2.0163971772261697,-1.637492158272519,"Love Me Like You Do (From ""Fifty Shades Of Grey"")"
Still Don't Know My Name,Labrinth,-0.2896705398254636,0.40625359458852284,-0.35555696954481286,Euphoria (Original Score from the HBO Series)
Sittin' On Top Of The World,Burna Boy,-0.2896705398254636,-0.7478595080984408,0.6483500715690298,Sittin' On Top Of The World - Single
Si Fuera Fï¿½ï¿,Grupo Marca Registrada,-0.2896705398254636,-0.3012790934000793,0.37032192395516617,Si Fuera Fï¿½ï¿½cil - Si
Broke In A Minute,Tory Lanez,-0.2896705398254636,-0.07498787692805822,-0.26087711387090257,Broke In A Minute
Mahiya Ve Gal Sun Mahiya Vey,Nimra Mehra,-0.2896705398254636,-0.8305925650781844,0.7385213626870396,Mahiya Ve Gal Sun Mahiya Vey - Single
Engana Dizendo Que Ama,Veigh,-0.2896705398254636,-0.5663485384590394,0.6385815150312454,Dos Prï¿½ï¿½dios De
In Case You Didn't Know,Brett Young,-0.2896705398254636,0.21060616214115666,-1.3865153979940585,Brett Young EP
"Arcï¿½ï¿½ngel: Bzrp Music Sessions, Vol",Bizarrap,-0.2896705398254636,-0.5585359255851033,0.5949987243242073,"Arcï¿½ï¿½ngel: Bzrp Music Sessions, Vol. 54 - Si"
Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcï¿½ï¿½,-0.2922663105315819,0.027244420223426002,-1.1813757107005862,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)
HVN ON EARTH (with Kodak Black),Lil Tecca,-0.2922663105315819,-0.6179928872636634,0.7069614107957362,HVN ON EARTH
Gently (feat. Bad Bunny),Drake,-0.2922663105315819,-0.6013500122167115,0.7437813546689235,For All The Dogs
It Ain't Me (with Selena Gomez),Kygo,-0.2922663105315819,1.8259322715820976,-1.0769272984888913,It Ain't Me (with Selena Gomez)
Baarish Ban Jaana,Payal Dev,-0.2922663105315819,-0.6998073209364701,0.10131090545310355,Baarish Ban Jaana
I CAN'T STOP ME,TWICE,-0.2922663105315819,-0.11609019989543395,-0.06400312826324779,Eyes Wide Open
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,-0.2922663105315819,0.32560995372404605,-0.3765969374723485,Hollywood's Bleeding
Filhaal2 Mohabbat,B Praak,-0.2922663105315819,-0.6966013484042634,0.12610801051055626,Filhaal2 Mohabbat
8am in Charlotte,Drake,-0.2922663105315819,-0.6803585336105968,0.7437813546689235,For All The Dogs
Vivir Mi Vida,Marc Anthony,-0.2948620812377003,0.3181442475824225,-2.056788661971265,3
Lullaby - BadWolf Remix,TR-MEET,-0.2948620812377003,-0.830948157062762,0.5965015791761742,Lullaby (BadWolf Remix)
Love Not War (The Tampa Beat),Jason Derulo,-0.2948620812377003,-0.29942990735045705,-0.04596887003964582,Love Not War (The Tampa Beat) [Remixes] (feat. Jason Derulo)
WHERE SHE GOES,Bad Bunny,-0.2948620812377003,0.5023584871300395,0.7490413466508075,nadie sabe lo que va a pasar maï¿½ï¿
"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,-0.2948620812377003,3.245915142292355,-5.002384171826252,8 Mile
My Oh My,Ava Max,-0.2948620812377003,-0.7938101892591324,0.8797897187719217,My Oh My
Not My Fault (with Megan Thee Stallion),Reneï¿½ï¿½ ,-0.2948620812377003,-0.6796129819719248,0.7963812744877625,Not My Fault (with Megan Thee Stallion)
willow,Taylor Swift,-0.2948620812377003,0.7381400356601678,-0.03018889409399411,evermore
100 MESSAGGI,Lazza,-0.2948620812377003,-0.7010137147349977,0.8519869040105353,100 MESSAGGI
OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,-0.2948620812377003,0.11526773011015719,0.15466225269792602,OUT OUT (feat. Charli XCX & Saweetie)
Cï¿½ï¿½,Rauw Alejandro,-0.2948620812377003,0.27771745744391646,0.11784230882473867,VICE VERSA
Whatï¿½ï¿½ï¿½,Drake,-0.2948620812377003,-0.1191075430876539,0.03368243711459618,Scary Hours 2
Turn On The Lights again.. (feat. Future),Fred again..,-0.2948620812377003,-0.47645278588376155,0.2726363585773222,USB
Despï¿½ï¿½dase ,Carin Leon,-0.2948620812377003,-0.8113726590387985,0.9233725094789598,"Boca Chueca, Vol. 1"
Illegal Weapon,Garry Sandhu,-0.2974578519438186,-0.7046782355248901,-0.9108618373465567,Illegal Weapon
Starships,Nicki Minaj,-0.2974578519438186,1.2593626432023992,-2.484350867355828,Crave Volume 7
Calidad,Grupo Firme,-0.2974578519438186,-0.257199055097001,0.4048875855504033,Calidad
Watch Me,Silento,-0.2974578519438186,-0.1114408353936103,-1.1235157988998632,This Is A Challenge
Send My Love (To Your New Lover),Adele,-0.2974578519438186,1.1464156608905693,-1.418075349885362,25
Chakalitos,Angi Fire,-0.2974578519438186,-0.804723011844654,0.686672870294184,Chakalitos
No Hay Nadie Mï¿½,Sebastian Yatra,-0.2974578519438186,0.18357121744950738,-0.8184362639505967,No Hay Nadie Mï¿½
Rather Be (feat. Jess Glynne),Clean Bandit,-0.2974578519438186,1.6339751909347286,-2.209328429445898,I Cry When I Laugh
Into Your Arms (feat. Ava Max),Witt Lowry,-0.2974578519438186,-0.10560811641513575,-0.7184964162948024,Into Your Arms (feat. Ava Max)
Ramenez la coupe ï¿½ï¿½ la ma,Vegedream,-0.2974578519438186,0.0658856294830893,-0.6891907466814492,Ramenez la coupe ï¿½ï¿½ la ma
1000 Blunts,$uicideboy$,-0.2974578519438186,-0.47883869489109754,0.41766185179212134,"Sing Me a Lullaby, My Sweet Temptation"
#BrooklynBloodPop!,SyKo,-0.2974578519438186,-0.29403150485014495,-0.13238302402773858,#BrooklynBloodPop!
Baby Songs,Baby Lullaby,-0.2974578519438186,-0.8207949764332099,-1.713386328296844,Baby Lullaby - Relaxing Piano Baby Lullabies Baby Songs and Nursery Rhymes for Baby Sleep and Newborn Natural Sleep Aid
Mï¿½ï¿½dchen auf dem P,Luca-Dante Spadafora,-0.2974578519438186,-0.6096864613331742,0.6333215230493615,Mï¿½ï¿½dchen auf dem P
Cuando Te Besï¿,Becky G,-0.2974578519438186,0.26121537969753095,-0.6771679078657146,Cuando Te Besï¿
"Lutt Putt Gaya (From ""Dunki"")",Pritam,-0.2974578519438186,-0.729824934678063,0.779098443690144,"Lutt Putt Gaya (From ""Dunki"")"
girl$,Dom Dolla,-0.2974578519438186,-0.8274140599348775,0.9278810740348602,girl$
Clout (feat. Cardi B),Offset,-0.2974578519438186,-0.2622035862363602,-0.5238767129650979,FATHER OF 4
I love you,Dadju,-0.3000536226499369,-0.6998626829187226,0.7911212825058787,I love you
Loucura,Borges,-0.3000536226499369,-0.6827930491976002,0.7941269922098123,Amor e ï¿½ï¿
Forget About Us,Perrie,-0.3000536226499369,-0.8009440114058941,0.885801138179789,Forget About Us
One Last Time,Ariana Grande,-0.3000536226499369,1.8918307037249869,-1.7607262561337993,My Everything
Malas Decisiones,Kenia OS,-0.3000536226499369,-0.36811537119286764,0.48529032013062867,K23
Dos Mil 16,Bad Bunny,-0.3000536226499369,-0.03804539788199772,0.35454194800951444,Un Verano Sin Ti
La Vaca Lola,Toy Cantando,-0.3000536226499369,-0.7599169990113027,-2.089100041288552,Las 20 Mejores Canciones Infantiles
Termina Comigo Antes,Gusttavo Lima,-0.3000536226499369,-0.46893629441976176,0.32749056067411153,Termina Comigo Antes
Baarish,Payal Dev,-0.3000536226499369,-0.8083059347266643,-0.12111161263798734,Baarish
ZITTI E BUONI,Mï¿½ï¿½ne,-0.3000536226499369,0.052308041112417596,0.032179582262629354,ZITTI E BUONI
Dijeron Que No La Iba Lograr,Chino Pacas,-0.3026493933560552,-0.3830210304772578,0.58898730491634,Dijeron Que No La Iba a Lograr
Is It Love,Loreen,-0.3026493933560552,-0.7032189459773996,0.7490413466508075,Is It Love
Feel It Still,Portugal. The Man,-0.3026493933560552,1.5900644593284992,-1.0664073145251236,Feel It Still
MotorSport,Migos,-0.3026493933560552,0.2667173551312914,-0.8868161597150874,MotorSport
Bad At Love,Halsey,-0.3026493933560552,0.34920520046998943,-0.9972759913346494,hopeless fountain kingdom (Deluxe)
Nevada,YoungBoy Never Broke Again,-0.3026493933560552,-0.5264137429720464,0.008133904631160066,Nevada
The Adults Are Talking,The Strokes,-0.3026493933560552,0.01958785770642941,-0.21353718603394742,The New Abnormal
Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer (Ao Vivo),Grupo Menos ï¿½ï¿½ ,-0.3026493933560552,-0.3277264257966414,-0.203768629496163,Churrasquinho do Menos ï¿½ï¿½ Mais (Ao V
Hips Don't Lie (feat. Wyclef Jean),Shakira,-0.3026493933560552,2.19873894622408,-4.404999368169437,Oral Fixation Vol. 2
Overdose,natori,-0.3026493933560552,-0.4754268079552643,0.44771894883145796,Overdose - Single
Techno Cumbia (Remasterizado 2024/30th Anniversary),Selena,-0.3026493933560552,-0.7363231118899654,0.8700211622341373,Amor Prohibido (Remasterizado 2024/30th Anniversary)
Tak Segampang Itu,Anggi Marito,-0.3026493933560552,-0.059491626061875746,0.5123417074660317,Tak Segampang Itu
Emotionally Scarred,Lil Baby,-0.3026493933560552,-0.2929781709773877,-0.24509713792525084,My Turn
When It Rains It Pours,Luke Combs,-0.3026493933560552,0.669439684671285,-0.9972759913346494,This One's for You
If I Didn't Love You,Jason Aldean,-0.3052451640621735,-0.5645413317478353,0.1388822767522743,If I Didn't Love You
NO ME QUIERO CASAR,Bad Bunny,-0.3052451640621735,-0.5620265221552361,0.7490413466508075,nadie sabe lo que va a pasar maï¿½ï¿
UNHEALTHY (feat. Shania Twain),Anne-Marie,-0.3052451640621735,-0.6314297377709099,0.6378300876052619,UNHEALTHY (feat. Shania Twain)
ATORRANTE - con Los Palmeras,Emanero,-0.3052451640621735,-0.7091040513662429,0.6738986040524659,ATORRANTE - con Los Palmeras
"Praise (feat. Brandon Lake, Chris Brown & Chandler Moore)",Elevation Worship,-0.3052451640621735,-0.6830926755414596,0.6385815150312454,CAN YOU IMAGINE?
greedy,Tate McRae,-0.3052451640621735,1.502114825493168,0.7280013787232718,greedy - Single
El Mejor,Chayï¿½ï¿½n R,-0.3052451640621735,-0.8176494013235658,0.7595613306145752,El Mejor
Take Me to Church,Hozier,-0.3052451640621735,3.895180798312799,-2.0177144358201273,Take Me to Church EP
Roses,The Chainsmokers,-0.3052451640621735,1.1134451616790308,-1.5360494557647582,Roses
Close Friends (Lil Baby & Gunna),Lil Baby,-0.3052451640621735,-0.03599279564609218,-0.6298279800287594,Drip Harder
"0 Sentimientos (Remix) [feat. Baby Rasta, Noriel, Darkiel, Messiah & Lyan]",Boy Wonder CF,-0.3052451640621735,-0.32528111122403736,0.7783470162641606,Chosen Few: New Generation
BEBï¿,Camilo,-0.3052451640621735,-0.08596703322062485,-0.04146030548374534,BEBï¿
Propuesta Indecente,Romeo Santos,-0.3052451640621735,0.5648770559543542,-2.209328429445898,Caliente! Latino Hitmix 2013
Palhaï¿½ï¿½a (Ao V,Naiara Azevedo,-0.3052451640621735,-0.5527383042385365,0.5431502319313517,Palhaï¿½ï¿½a (Ao Vivo) - Si
Atmosphere,FISHER,-0.3052451640621735,-0.6356228386301648,0.7017014188138523,Atmosphere
Eid,Mehmood J,-0.3052451640621735,-0.8309619799129239,0.3913618918827018,Eid
Money In The Grave (Drake ft. Rick Ross),Drake,-0.3052451640621735,0.9711145240315845,-0.438965413828972,The Best In The World Pack
BABY NUEVA,Bad Bunny,-0.3052451640621735,-0.6102548011352112,0.7490413466508075,nadie sabe lo que va a pasar maï¿½ï¿
ýýýýýýýýýý ýýýý ýýýýýý ýýýýýýýý,ýýýýýýýýýý ýýýýýýýý,-0.3052451640621735,-0.8301124002751907,0.5168502720219321,ýýýýýýýýýý ýýýý ýýýýýý ýýýýýýýý - Single
